PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,
MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,
MATERIAL,13654,13335,13678,13680,,SALDO,
,2026-05-12,2026-05-19,2026-05-20,2026-05-20,,2026-05-31,
"FORMALETA DE 30*1,20",16,-16,,,,,
"FORMALETA DE 40*1,20",16,-16,,,,,
"FORMALETA DE 25*1,20",12,-12,,,,,
"FORMALETA DE 20*1,20",12,-12,,,,,
CHAPETAS ,700,-700,,,,,
PARALES DE 3 MTROS,28,-28,,,,,
"ANGULOS DE 1,20",28,-28,,,,,
ANGULOS DE 60,56,-56,,,,,
CAJAS METALICAS,2,-2,,,,,
"TABLEROS DE MADERA 70*1,40",,,35,,,35,
"BANDAS DE MADERA DE 40*1,40",,,10,,,10,
CERCHAS DE 2 MTROS ,,,12,2,,14,
PARALES DE 3 MTROS,,,12,23,,35,
HORA,07:30,02:00,10:30,02:30,,0.5416666666666666,
Transporte,,,80000,***,,80000,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
JIMMY JAIMES,JIMMY JAIMES,JIMMY JAIMES,JIMMY JAIMES,JIMMY JAIMES,JIMMY JAIMES,,
PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,,
MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,,
MATERIAL,DETALLES,DETALLES,DETALLES,COSTOS,COSTOS,,
MATERIAL,DIAS,CANTIDAD,VALOR,COSTO DIARIO,PRECIO DIARIO,,
"TABLERO DE MADERA DE 70*1,40",10,35,450,15750,157500,,
"BANDAS DE MADERA DE 40*1,40",10,10,300,3000,30000,,
CERCHAS DE 2 MTROS ,10,14,200,2800,28000,,
PARALES DE 3 MTROS ,10,35,200,7000,70000,,
MAYO 20 AL 29,MAYO 20 AL 29,TOTAL DIARIO,TOTAL DIARIO,28550,,,
MAYO 20 AL 29,MAYO 20 AL 29,TOTAL DIAS ,TOTAL DIAS ,285500,,,
MAYO 20 AL 29,MAYO 20 AL 29,LLEVADA ,LLEVADA ,160000,,,
MAYO 20 AL 29,MAYO 20 AL 29,TOTAL DIAS ,TOTAL DIAS ,445500,,,
A FAVOR,,,,100000,,,
A PAGAR,,,,345500,,,
,,,,,,,
MAESTRO VIDAL :3138758759,MAESTRO VIDAL :3138758759,MAESTRO VIDAL :3138758759,MAESTRO VIDAL :3138758759,,,,
COLUMNAS 2 PISO,COLUMNAS 2 PISO,COLUMNAS 2 PISO,COLUMNAS 2 PISO,,,,
MOVIMIENTO:MAYO 28 A JUNIO 1/2026,MOVIMIENTO:MAYO 28 A JUNIO 1/2026,MOVIMIENTO:MAYO 28 A JUNIO 1/2026,MOVIMIENTO:MAYO 28 A JUNIO 1/2026,,,,
MATERIAL,13754,,SALDO,,,,
,2026-05-28,2026-06-01,2026-05-31,,,,
"FORMALETA DE 30*1,20",12,0.3333333333333333,12.333333333333334,,,,
"FORMALETA DE 40*1,20",12,,12,,,,
"FORMALETA DE 25*1,20",,,,,,,
"FORMALETA DE 20*1,20",,,,,,,
FORMALETA DE 10*40 CORTA ,6,,6,,,,
FORMALETA DE 10*30CORTA ,6,,6,,,,
PARALES DE 3 MTROS,,,,,,,
"ANGULOS DE 1,20",12,,12,,,,
ANGULOS DE 60,24,,24,,,,
CAJAS METALICAS,,,,,,,
"TABLEROS DE MADERA 70*1,40",,,,,,,
"BANDAS DE MADERA DE 40*1,40",,,,,,,
CERCHAS DE 2 MTROS ,,,,,,,
PARALES DE 3 MTROS,,,,,,,
HORA,09:00,,,,,,
Transporte,80000,80000,160000,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL 
PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759
MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026
MATERIAL,13654,13335,13678,13680,13754,13360,SALDO
,2026-05-12,2026-05-19,2026-05-20,2026-05-20,2026-05-28,2026-05-29,2026-05-31
"FORMALETA DE 30*1,20",16,-16,,,12,,12
"FORMALETA DE 40*1,20",16,-16,,,12,,12
"FORMALETA DE 25*1,20",12,-12,,,,,
"FORMALETA DE 20*1,20",12,-12,,,,,
FORMALETA DE 10*40 CORTA ,,,,,6,,6
FORMALETA DE 10*30CORTA ,,,,,6,,6
PARALES DE 3 MTROS,28,-28,,,,,
"ANGULOS DE 1,20",28,-28,,,12,,12
ANGULOS DE 60,56,-56,,,24,,24
CAJAS METALICAS,2,-2,,,,,
"TABLEROS DE MADERA 70*1,40",,,35,,,-35,
"BANDAS DE MADERA DE 40*1,40",,,10,,,-10,
CERCHAS DE 2 MTROS ,,,12,2,,-14,
PARALES DE 3 MTROS,,,12,23,,-23,12
HORA,07:30,02:00,10:30,02:30,09:00,02:25,
Transporte,,,80000,***,80000,,160000
